Date,Portfolio_Value,Regime,Holdings
2020-02-03,122465.0896590145,1.0,{}
2020-02-04,122465.0896590145,1.0,{}
2020-02-05,122626.77144247982,1.0,{'GLD': 1.0}
2020-02-06,123221.8145401045,1.0,{'GLD': 0.501}
2020-02-07,123385.2242843672,1.0,{'GLD': 0.502}
2020-02-10,123544.44633026564,1.0,{'GLD': 0.503}
2020-02-11,123162.25893566791,1.0,{'GLD': 0.999}
2020-02-12,123062.29029247943,1.0,{'GLD': 0.999}
2020-02-13,123762.01995251361,1.0,{'GLD': 0.999}
2020-02-14,124278.4758851308,1.0,{'GLD': 0.999}
2020-02-18,125869.50893566791,1.0,{'GLD': 0.999}
2020-02-19,125913.0313929608,1.0,{}
2020-02-20,125913.0313929608,1.0,{}
2020-02-21,126051.39745490524,1.0,{'DBC': 0.995}
2020-02-24,123675.91727988693,1.0,{'DBC': 0.995}
2020-02-25,121385.2750183818,1.0,{'DBC': 0.995}
2020-02-26,121015.819313331,1.0,{}
2020-02-27,121015.819313331,1.0,{}
2020-02-28,121015.819313331,1.0,{}
2020-03-02,121015.819313331,1.0,{}
2020-03-03,121015.819313331,1.0,{}
2020-03-04,121015.819313331,1.0,{}
2020-03-05,121015.819313331,1.0,{}
2020-03-06,121015.819313331,1.0,{}
2020-03-09,121015.819313331,1.0,{}
2020-03-10,121015.819313331,1.0,{}
2020-03-11,121015.819313331,1.0,{}
2020-03-12,121015.819313331,0.0,{}
2020-03-13,121015.819313331,0.0,{}
2020-03-16,121015.819313331,0.0,{}
2020-03-17,121015.819313331,0.0,{}
2020-03-18,121015.819313331,0.0,{}
2020-03-19,121015.819313331,0.0,{}
2020-03-20,121015.819313331,0.0,{}
2020-03-23,121015.819313331,0.0,{}
2020-03-24,121015.819313331,0.0,{}
2020-03-25,121015.819313331,0.0,{}
2020-03-26,121015.819313331,0.0,{}
2020-03-27,121015.819313331,0.0,{}
2020-03-30,121015.819313331,0.0,{}
2020-03-31,121015.819313331,0.0,{}
2020-04-01,121015.819313331,0.0,{}
2020-04-02,121015.819313331,0.0,{}
2020-04-03,121015.819313331,0.0,{}
2020-04-06,121015.819313331,0.0,{}
2020-04-07,121015.819313331,0.0,{}
2020-04-08,121015.819313331,0.0,{}
2020-04-09,121015.819313331,1.0,{}
2020-04-13,121015.819313331,1.0,{}
2020-04-14,121015.819313331,1.0,{}
2020-04-15,121015.819313331,1.0,{}
2020-04-16,121015.819313331,1.0,{}
2020-04-17,121015.819313331,1.0,{}
2020-04-20,121015.819313331,1.0,{}
2020-04-21,121015.819313331,1.0,{}
2020-04-22,121015.819313331,1.0,{}
2020-04-23,121015.819313331,1.0,{}
2020-04-24,121015.819313331,1.0,{}
2020-04-27,121015.819313331,1.0,{}
2020-04-28,121015.819313331,1.0,{}
2020-04-29,121015.819313331,1.0,{}
2020-04-30,121015.819313331,1.0,{}
2020-05-01,121015.819313331,1.0,{}
2020-05-04,121015.819313331,1.0,{}
2020-05-05,121015.819313331,1.0,{}
2020-05-06,121015.819313331,1.0,{}
2020-05-07,121015.819313331,1.0,{}
2020-05-08,121015.819313331,1.0,{}
2020-05-11,120291.91539567296,1.0,{'GLD': 0.999}
2020-05-12,120759.39171403233,1.0,{'GLD': 0.999}
2020-05-13,121920.55815690343,1.0,{'GLD': 0.999}
2020-05-14,122998.77263444249,1.0,{'GLD': 0.999}
2020-05-15,123692.45125382725,1.0,{'GLD': 0.999}
2020-05-18,123102.8650201265,2.0,{'GLD': 0.711}
2020-05-19,123570.44366968847,2.0,{}
2020-05-20,123570.44366968847,2.0,{}
2020-05-21,123570.44366968847,2.0,{}
2020-05-22,123570.44366968847,2.0,{}
2020-05-26,123570.44366968847,2.0,{}
2020-05-27,123570.44366968847,2.0,{}
2020-05-28,123570.44366968847,2.0,{}
2020-05-29,123570.44366968847,2.0,{}
2020-06-01,123570.44366968847,2.0,{}
2020-06-02,123570.44366968847,2.0,{}
2020-06-03,123570.44366968847,2.0,{}
2020-06-04,123570.44366968847,2.0,{}
2020-06-05,123570.44366968847,2.0,{}
2020-06-08,123570.44366968847,2.0,{}
2020-06-09,123056.14612726303,2.0,{'IWM': 0.985}
2020-06-10,119765.80945734115,2.0,{'IWM': 0.984}
2020-06-11,112791.12217730608,2.0,{'IWM': 0.491}
2020-06-12,114948.33724802543,2.0,{}
2020-06-15,114948.33724802543,2.0,{}
2020-06-16,114948.33724802543,2.0,{}
2020-06-17,114948.33724802543,2.0,{}
2020-06-18,114948.33724802543,2.0,{}
2020-06-19,114948.33724802543,2.0,{}
2020-06-22,114948.33724802543,2.0,{}
2020-06-23,114948.33724802543,2.0,{}
2020-06-24,114948.33724802543,2.0,{}
2020-06-25,114948.33724802543,2.0,{}
2020-06-26,114948.33724802543,2.0,{}
2020-06-29,114948.33724802543,2.0,{}
2020-06-30,114948.33724802543,2.0,{}
2020-07-01,114948.33724802543,2.0,{}
2020-07-02,114948.33724802543,2.0,{}
2020-07-06,114948.33724802543,2.0,{}
2020-07-07,114948.33724802543,2.0,{}
2020-07-08,114948.33724802543,2.0,{}
2020-07-09,114948.33724802543,2.0,{}
2020-07-10,114948.33724802543,2.0,{}
2020-07-13,114948.33724802543,2.0,{}
2020-07-14,116891.55478949864,2.0,{'QQQ': 0.989}
2020-07-15,117126.90294928868,2.0,{'QQQ': 0.989}
2020-07-16,116336.44886298497,2.0,{'QQQ': 0.989}
2020-07-17,116469.67484565098,2.0,{'QQQ': 0.989}
2020-07-20,119737.94871039708,2.0,{'QQQ': 0.989}
2020-07-21,118503.47571845372,2.0,{'QQQ': 0.989}
2020-07-22,118916.43284125645,2.0,{'QQQ': 0.989}
2020-07-23,115843.5435437711,2.0,{'QQQ': 0.989}
2020-07-24,114755.61773200352,2.0,{'QQQ': 0.989}
2020-07-27,116780.50278754551,2.0,{'QQQ': 0.989}
2020-07-28,115310.66762824375,2.0,{'QQQ': 0.989}
2020-07-29,116625.1028241666,2.0,{'QQQ': 0.989}
2020-07-30,117229.03913398106,2.0,{'QQQ': 0.989}
2020-07-31,119298.34919257481,2.0,{'QQQ': 0.989}
2020-08-03,120892.53653998692,2.0,{'QQQ': 0.989}
2020-08-04,121336.56244941075,2.0,{'QQQ': 0.99}
2020-08-05,121634.13923163731,2.0,{'QQQ': 0.99}
2020-08-06,123228.27054877598,2.0,{'QQQ': 0.99}
2020-08-07,121820.62198920567,2.0,{'QQQ': 0.99}
2020-08-10,121305.4796552213,2.0,{'QQQ': 0.99}
2020-08-11,119877.98281281203,2.0,{'QQQ': 0.497}
2020-08-12,121375.08657257765,2.0,{'QQQ': 0.503}
2020-08-13,121580.03910819981,2.0,"{'SPY': 0.33, 'QQQ': 0.334, 'IWM': 0.331}"
2020-08-14,121507.92448417637,2.0,"{'SPY': 0.33, 'QQQ': 0.334, 'IWM': 0.331}"
2020-08-17,122313.83612052891,2.0,"{'SPY': 0.329, 'QQQ': 0.335, 'IWM': 0.331}"
2020-08-18,122427.08338255549,2.0,"{'QQQ': 0.338, 'IWM': 0.327, 'XLK': 0.334}"
2020-08-19,122243.80008311028,2.0,"{'QQQ': 0.337, 'IWM': 0.328}"
2020-08-20,123334.54962356958,2.0,"{'QQQ': 0.338, 'IWM': 0.324, 'XLK': 0.335}"
2020-08-21,123853.09280975732,2.0,"{'QQQ': 0.339, 'IWM': 0.32, 'XLK': 0.337}"
2020-08-24,124665.95180085389,2.0,"{'QQQ': 0.339, 'XLK': 0.501}"
2020-08-25,125313.15988496033,2.0,"{'QQQ': 0.34, 'XLK': 0.501}"
2020-08-26,127497.56861451356,2.0,"{'QQQ': 0.341, 'XLK': 0.502}"
2020-08-27,127414.49161866395,2.0,"{'QQQ': 0.34, 'XLK': 0.503}"
2020-08-28,128196.66545441834,2.0,"{'QQQ': 0.34, 'XLK': 0.504}"
2020-08-31,128751.51156953064,2.0,"{'QQQ': 0.341, 'XLK': 0.504}"
2020-09-01,130741.2651248285,2.0,"{'QQQ': 0.342, 'XLK': 0.506}"
2020-09-02,131752.31322816102,2.0,"{'QQQ': 0.342, 'XLK': 0.506}"
2020-09-03,125664.81877473084,2.0,"{'QQQ': 0.341, 'XLK': 0.5}"
2020-09-04,124076.64952238991,2.0,"{'QQQ': 0.498, 'XLK': 0.5}"
2020-09-08,118737.85205001294,2.0,{'QQQ': 0.495}
2020-09-09,119961.42369397389,2.0,{}
2020-09-10,118385.10483112291,2.0,{'SPY': 0.555}
2020-09-11,118418.55508747057,2.0,{'SPY': 0.555}
2020-09-14,119283.83508624986,2.0,{'SPY': 0.558}
2020-09-15,119620.13821735338,2.0,{'SPY': 0.559}
2020-09-16,118926.70258511306,2.0,{'SPY': 1.0}
2020-09-17,117881.2039278865,2.0,{'SPY': 1.0}
2020-09-18,116524.64753140212,2.0,{'SPY': 1.0}
2020-09-21,115228.37067593337,2.0,{'SPY': 1.0}
2020-09-22,116401.374826324,2.0,{'SPY': 1.0}
2020-09-23,113703.14057339431,2.0,{'SPY': 1.0}
2020-09-24,114006.0574435115,2.0,{'SPY': 1.0}
2020-09-25,115848.3523653865,2.0,{'SPY': 1.0}
2020-09-28,117771.638498199,2.0,{'SPY': 1.0}
2020-09-29,117130.56244839431,2.0,{'SPY': 1.0}
2020-09-30,118018.20710171462,2.0,{'SPY': 1.0}
2020-10-01,118775.55146206619,2.0,{'SPY': 1.0}
2020-10-02,117648.31940640212,2.0,{'SPY': 1.0}
2020-10-05,119733.66913784744,2.0,{'SPY': 1.0}
2020-10-06,118032.28547085525,2.0,{'SPY': 1.0}
2020-10-07,120085.94147671462,2.0,{'SPY': 1.0}
2020-10-08,121149.75129116775,2.0,{'SPY': 1.0}
2020-10-09,122231.17646206619,2.0,{'SPY': 1.0}
2020-10-12,124196.72089565994,2.0,{'SPY': 1.0}
2020-10-13,123386.5652560115,2.0,{'SPY': 1.0}
2020-10-14,122611.59394253494,2.0,{'SPY': 1.0}
2020-10-15,121781.07900798088,2.0,{'SPY': 0.505}
2020-10-16,122024.1277944463,2.0,{}
2020-10-19,122024.1277944463,2.0,{}
2020-10-20,122024.1277944463,2.0,{}
2020-10-21,122024.1277944463,2.0,{}
2020-10-22,122024.1277944463,2.0,{}
2020-10-23,122024.1277944463,2.0,{}
2020-10-26,122024.1277944463,2.0,{}
2020-10-27,122024.1277944463,2.0,{}
2020-10-28,122024.1277944463,2.0,{}
2020-10-29,122024.1277944463,2.0,{}
2020-10-30,122024.1277944463,2.0,{}
2020-11-02,122024.1277944463,2.0,{}
2020-11-03,122024.1277944463,2.0,{}
2020-11-04,122024.1277944463,2.0,{}
2020-11-05,122024.1277944463,2.0,{}
2020-11-06,122024.1277944463,2.0,{}
2020-11-09,122024.1277944463,2.0,{}
2020-11-10,122024.1277944463,2.0,{}
2020-11-11,122024.1277944463,2.0,{}
2020-11-12,122024.1277944463,2.0,{}
2020-11-13,122024.1277944463,2.0,{}
2020-11-16,122024.1277944463,2.0,{}
2020-11-17,123656.14285019058,2.0,{'IWM': 0.991}
2020-11-18,121938.94393661636,2.0,{'IWM': 0.991}
2020-11-19,122866.19909408706,2.0,{'IWM': 0.991}
2020-11-20,122996.73452499526,2.0,{'IWM': 0.991}
2020-11-23,125277.13418319839,2.0,{'IWM': 0.991}
2020-11-24,127612.50320175308,2.0,{'IWM': 0.992}
2020-11-25,127179.77068832534,2.0,{'IWM': 0.992}
2020-11-27,127715.54275253433,2.0,{'IWM': 0.992}
2020-11-30,125414.50158432144,2.0,{'IWM': 0.991}
2020-12-01,126568.45495346206,2.0,{'IWM': 0.991}
2020-12-02,126698.95678451675,2.0,{'IWM': 0.992}
2020-12-03,127406.43530014175,2.0,{'IWM': 0.992}
2020-12-04,130346.28808334487,2.0,{'IWM': 0.992}
2020-12-07,130469.91314438003,2.0,{'IWM': 0.992}
2020-12-08,132132.12029770034,2.0,{'IWM': 0.992}
2020-12-09,131177.4028599562,2.0,{'IWM': 0.992}
2020-12-10,132434.36218002456,2.0,{'IWM': 0.992}
2020-12-11,131788.71859481948,2.0,{'IWM': 0.992}
2020-12-14,131941.64272812026,2.0,{'IWM': 0.992}
2020-12-15,135214.50365951675,2.0,{'IWM': 0.992}
2020-12-16,134732.16656234878,2.0,{'IWM': 0.992}
2020-12-17,136323.81402328628,2.0,{'IWM': 0.992}
2020-12-18,135669.24407699722,2.0,{'IWM': 0.992}
2020-12-21,135600.353177339,2.0,{'IWM': 0.992}
2020-12-22,137129.95290878433,2.0,{'IWM': 0.992}
2020-12-23,138287.52386215347,2.0,{'IWM': 0.992}
2020-12-24,138197.9466526808,2.0,{'IWM': 0.992}
2020-12-28,137688.0688755812,2.0,{'IWM': 0.992}
2020-12-29,135042.22601059097,2.0,{'IWM': 0.992}
2020-12-30,136406.46966293472,2.0,{'IWM': 0.992}
2020-12-31,136165.3571141066,2.0,{'IWM': 0.992}
2021-01-04,135285.53375316362,2.0,{'IWM': 0.669}
2021-01-05,137457.29836833096,2.0,{'IWM': 0.998}
2021-01-06,143072.46853434658,2.0,{'IWM': 0.998}
2021-01-07,145614.65395915127,2.0,{'IWM': 0.998}
2021-01-08,145300.39297282315,2.0,{'IWM': 0.998}
2021-01-11,145174.66360270596,2.0,{'IWM': 0.998}
2021-01-12,147772.73757731533,2.0,{'IWM': 0.998}
2021-01-13,146718.12075602627,2.0,{'IWM': 0.998}
2021-01-14,149644.47610270596,2.0,{'IWM': 0.998}
2021-01-15,147416.5516642294,2.0,{'IWM': 0.998}
2021-01-19,149302.23110758877,2.0,{'IWM': 0.998}
2021-01-20,149958.7597941122,2.0,{'IWM': 0.998}
2021-01-21,148659.72280680752,2.0,{'IWM': 0.998}
2021-01-22,148795.7591012441,2.0,{'IWM': 0.506}
2021-01-25,148656.0497907999,2.0,{'IWM': 1.0}
2021-01-26,147625.21017593174,2.0,{'IWM': 1.0}
2021-01-27,144926.37267735528,2.0,{'IWM': 0.844}
2021-01-28,144535.1455350213,2.0,{'IWM': 0.843}
2021-01-29,142234.26091893014,2.0,{'IWM': 1.0}
2021-02-01,145727.99358494577,2.0,{'IWM': 1.0}
2021-02-02,147803.52755101022,2.0,{'IWM': 1.0}
2021-02-03,148246.2718442231,2.0,{'IWM': 1.0}
2021-02-04,151269.62946446237,2.0,{'IWM': 1.0}
2021-02-05,153365.88930638132,2.0,{'IWM': 1.0}
2021-02-08,157281.66288121042,2.0,{'IWM': 1.0}
2021-02-09,158021.9128964692,2.0,{'IWM': 1.0}
2021-02-10,156984.19089634714,2.0,{'IWM': 1.0}
2021-02-11,156804.3042386323,2.0,{'IWM': 1.0}
2021-02-12,157247.07102330026,2.0,{'IWM': 1.0}
2021-02-16,156257.7168973237,2.0,{'IWM': 1.0}
2021-02-17,155033.2033627778,2.0,{'IWM': 1.0}
2021-02-18,152632.5666592866,2.0,{'IWM': 1.0}
2021-02-19,155814.9726041108,2.0,{'IWM': 1.0}
2021-02-22,154804.89260227975,2.0,{'IWM': 1.0}
2021-02-23,153441.98914463815,2.0,{'IWM': 1.0}
2021-02-24,157067.18436558542,2.0,{'IWM': 1.0}
2021-02-25,151262.7020962983,2.0,{'IWM': 1.0}
2021-02-26,151055.1059659272,2.0,{'IWM': 1.0}
2021-03-01,156423.78255589303,2.0,{'IWM': 1.0}
2021-03-02,153414.29091770944,2.0,{'IWM': 1.0}
2021-03-03,151753.90422947702,2.0,{'IWM': 1.0}
2021-03-04,147512.96044285593,2.0,{'IWM': 1.0}
2021-03-05,150640.05989964303,2.0,{'IWM': 1.0}
2021-03-08,151352.65667088327,2.0,{'IWM': 1.0}
2021-03-09,154535.0626157075,2.0,{'IWM': 1.0}
2021-03-10,157219.40653355417,2.0,{'IWM': 1.0}
2021-03-11,160678.5698331147,2.0,{'IWM': 1.0}
2021-03-12,161626.34850437936,2.0,{'IWM': 1.0}
2021-03-15,162200.60033543405,2.0,{'IWM': 1.0}
2021-03-16,159488.59192784128,2.0,{'IWM': 1.0}
2021-03-17,160740.82618077096,2.0,{'IWM': 1.0}
2021-03-18,159656.26566057367,2.0,{}
2021-03-19,159656.26566057367,2.0,{}
2021-03-22,159656.26566057367,2.0,{}
2021-03-23,159656.26566057367,2.0,{}
2021-03-24,159656.26566057367,2.0,{}
2021-03-25,159656.26566057367,2.0,{}
2021-03-26,162121.99204709547,2.0,{'QQQ': 0.999}
2021-03-29,162075.90806272047,2.0,{'QQQ': 0.999}
2021-03-30,161261.20444943922,2.0,{'QQQ': 0.999}
2021-03-31,163725.77915647047,2.0,{'QQQ': 0.999}
2021-04-01,166513.18345334547,2.0,{'QQQ': 0.999}
2021-04-05,169833.43784787672,2.0,{'QQQ': 0.999}
2021-04-06,169715.61753537672,2.0,{'QQQ': 0.999}
2021-04-07,170125.52329709547,2.0,{'QQQ': 0.999}
2021-04-08,171898.37095334547,2.0,{'QQQ': 0.999}
2021-04-09,172938.49937131422,2.0,{'QQQ': 0.999}
2021-04-12,172713.07456662672,2.0,{'QQQ': 0.999}
2021-04-13,174726.78355100172,2.0,{'QQQ': 0.999}
2021-04-14,172631.07407834547,2.0,{'QQQ': 0.999}
2021-04-15,175244.22935178297,2.0,{'QQQ': 0.999}
2021-04-16,175449.17417600172,2.0,{'QQQ': 0.999}
2021-04-19,174575.52766085672,2.0,{}
2021-04-20,173800.73067319143,2.0,{'SPY': 0.997}
2021-04-21,175439.84963071096,2.0,{'SPY': 0.997}
2021-04-22,173842.7396453594,2.0,{'SPY': 0.997}
2021-04-23,175721.47041928518,2.0,{'SPY': 0.997}
2021-04-26,176087.1228851055,2.0,{'SPY': 0.997}
2021-04-27,176049.3299163555,2.0,{'SPY': 0.997}
2021-04-28,175998.87520444143,2.0,{'SPY': 0.997}
2021-04-29,177116.85768735158,2.0,{'SPY': 0.997}
2021-04-30,175956.83876645315,2.0,{'SPY': 0.997}
2021-05-03,176335.15297543752,2.0,{'SPY': 0.997}
2021-05-04,175250.76119076955,2.0,{'SPY': 0.997}
2021-05-05,175305.40444028127,2.0,{'SPY': 0.997}
2021-05-06,176700.79170834768,2.0,{'SPY': 0.997}
2021-05-07,177982.64900815237,2.0,{'SPY': 0.997}
2021-05-10,176225.8939422344,2.0,{'SPY': 0.997}
2021-05-11,174658.1449187969,2.0,{'SPY': 0.997}
2021-05-12,170959.6112884258,2.0,{'SPY': 0.997}
2021-05-13,173006.43288266408,2.0,{'SPY': 0.997}
2021-05-14,175654.27528989065,2.0,{'SPY': 0.997}
2021-05-17,175208.71101987112,2.0,{'SPY': 0.997}
2021-05-18,173704.06471860158,2.0,{'SPY': 0.997}
2021-05-19,173250.1645721172,2.0,{'SPY': 0.997}
2021-05-20,175107.8290618633,2.0,{'SPY': 0.997}
2021-05-21,174964.96559750783,2.0,{'SPY': 0.997}
2021-05-24,176742.80068051565,2.0,{'SPY': 0.997}
2021-05-25,176351.9208587383,2.0,{'SPY': 0.997}
2021-05-26,176700.79170834768,2.0,{'SPY': 0.997}
2021-05-27,176793.2279266094,2.0,{'SPY': 0.997}
2021-05-28,177108.45314633596,2.0,{'SPY': 0.997}
2021-06-01,176952.9691375469,2.0,{'SPY': 0.997}
2021-06-02,177202.95274177275,2.0,{}
2021-06-03,177202.95274177275,2.0,{}
2021-06-04,177202.95274177275,2.0,{}
2021-06-07,177202.95274177275,2.0,{}
2021-06-08,177202.95274177275,2.0,{}
2021-06-09,177202.95274177275,2.0,{}
2021-06-10,177202.95274177275,1.0,{}
2021-06-11,177202.95274177275,1.0,{}
2021-06-14,178721.71775156894,1.0,{'GLD': 0.985}
2021-06-15,178056.4340601627,1.0,{'GLD': 0.985}
2021-06-16,175092.9115992252,1.0,{'GLD': 0.985}
2021-06-17,170928.10793311644,1.0,{}
2021-06-18,167431.4073703197,1.0,{'XLU': 0.994}
2021-06-21,167923.5791599199,1.0,{}
2021-06-22,167923.5791599199,1.0,{}
2021-06-23,167923.5791599199,1.0,{}
2021-06-24,167923.5791599199,1.0,{}
2021-06-25,167923.5791599199,1.0,{}
2021-06-28,167923.5791599199,1.0,{}
2021-06-29,167923.5791599199,1.0,{}
2021-06-30,167923.5791599199,1.0,{}
2021-07-01,167923.5791599199,1.0,{}
2021-07-02,167923.5791599199,1.0,{}
2021-07-06,167923.5791599199,1.0,{}
2021-07-07,166664.96169362066,1.0,{'DBC': 0.556}
2021-07-08,167086.40903439332,1.0,{'DBC': 0.32}
2021-07-09,167891.97929025395,1.0,{'DBC': 0.503}
2021-07-12,168024.57105851872,1.0,{'DBC': 0.504}
2021-07-13,168731.67548967106,1.0,{'DBC': 0.506}
2021-07-14,167891.97929025395,1.0,{'DBC': 0.503}
2021-07-15,167450.03902078373,1.0,{'DBC': 0.502}
2021-07-16,167450.03902078373,1.0,{'DBC': 0.502}
2021-07-19,161939.12011718276,1.0,{'DBC': 0.993}
2021-07-20,162932.69422968914,1.0,{'XLU': 0.998}
2021-07-21,161145.13377627422,1.0,{'XLU': 0.998}
2021-07-22,161278.6596564422,1.0,{}
2021-07-23,161278.6596564422,1.0,{}
2021-07-26,160836.84917486805,1.0,{'GLD': 1.0}
2021-07-27,161104.52800787587,1.0,{'GLD': 1.0}
2021-07-28,161917.11925543446,1.0,{'GLD': 1.0}
2021-07-29,163714.4039234032,1.0,{'GLD': 1.0}
2021-07-30,162423.81267584462,1.0,{'GLD': 1.0}
2021-08-02,162223.04625738758,1.0,{'GLD': 1.0}
2021-08-03,162108.33092535633,1.0,{'GLD': 1.0}
2021-08-04,162146.5645068993,1.0,{'GLD': 1.0}
2021-08-05,161506.04625738758,1.0,{'GLD': 1.0}
2021-08-06,157471.7250903954,1.0,{'GLD': 1.0}
2021-08-09,155874.4825921151,1.0,{}
2021-08-10,155874.4825921151,1.0,{}
2021-08-11,155874.4825921151,1.0,{}
2021-08-12,155995.1588021137,1.0,{'TLT': 0.997}
2021-08-13,158451.5389748432,1.0,{'TLT': 0.997}
2021-08-16,158834.39270409124,1.0,{'TLT': 0.997}
2021-08-17,158766.7226093188,2.0,{'TLT': 0.5}
2021-08-18,158672.23363501907,2.0,{}
2021-08-19,158672.23363501907,2.0,{}
2021-08-20,158672.23363501907,2.0,{}
2021-08-23,158672.23363501907,2.0,{}
2021-08-24,158672.23363501907,2.0,{}
2021-08-25,158672.23363501907,2.0,{}
2021-08-26,158672.23363501907,2.0,{}
2021-08-27,158672.23363501907,2.0,{}
2021-08-30,158672.23363501907,2.0,{}
2021-08-31,158672.23363501907,2.0,{}
2021-09-01,158672.23363501907,2.0,{}
2021-09-02,158672.23363501907,2.0,{}
2021-09-03,158672.23363501907,2.0,{}
2021-09-07,158672.23363501907,2.0,{}
2021-09-08,158672.23363501907,2.0,{}
2021-09-09,158672.23363501907,2.0,{}
2021-09-10,158672.23363501907,2.0,{}
2021-09-13,158672.23363501907,2.0,{}
2021-09-14,158672.23363501907,2.0,{}
2021-09-15,158672.23363501907,2.0,{}
2021-09-16,158672.23363501907,2.0,{}
2021-09-17,158672.23363501907,2.0,{}
2021-09-20,158672.23363501907,2.0,{}
2021-09-21,158672.23363501907,2.0,{}
2021-09-22,158672.23363501907,2.0,{}
2021-09-23,158672.23363501907,2.0,{}
2021-09-24,158672.23363501907,2.0,{}
2021-09-27,158672.23363501907,2.0,{}
2021-09-28,158672.23363501907,2.0,{}
2021-09-29,158672.23363501907,2.0,{}
2021-09-30,158672.23363501907,2.0,{}
2021-10-01,158672.23363501907,2.0,{}
2021-10-04,156456.70138646633,2.0,"{'SPY': 0.5, 'XLK': 0.495}"
2021-10-05,158373.79246617825,2.0,"{'SPY': 0.499, 'XLK': 0.496}"
2021-10-06,159214.6693582681,2.0,"{'SPY': 0.498, 'XLK': 0.497}"
2021-10-07,160622.25406743557,2.0,"{'SPY': 0.498, 'XLK': 0.497}"
2021-10-08,160178.20024205715,2.0,"{'SPY': 0.499, 'XLK': 0.496}"
2021-10-11,159160.67121984035,2.0,"{'SPY': 0.498, 'XLK': 0.497}"
2021-10-12,158557.54806615383,2.0,"{'SPY': 0.499, 'XLK': 0.496}"
2021-10-13,159323.27030278713,2.0,"{'SPY': 0.498, 'XLK': 0.497}"
2021-10-14,162441.96197606594,2.0,"{'SPY': 0.497, 'XLK': 0.498}"
2021-10-15,163705.17530919582,2.0,"{'SPY': 0.497, 'XLK': 0.498}"
2021-10-18,164636.37448216946,2.0,"{'SPY': 0.495, 'XLK': 0.5}"
2021-10-19,166081.57199193508,2.0,"{'SPY': 0.495, 'XLK': 0.5}"
2021-10-20,166174.17697240383,2.0,"{'SPY': 0.496, 'XLK': 0.498}"
2021-10-21,166708.47029210598,2.0,"{'SPY': 0.496, 'XLK': 0.499}"
2021-10-22,166390.9360586531,2.0,"{'SPY': 0.497, 'XLK': 0.38}"
2021-10-25,167026.45830978858,2.0,"{'SPY': 0.497, 'XLK': 0.5}"
2021-10-26,167642.00611550425,2.0,{'SPY': 0.496}
2021-10-27,167273.62635476206,2.0,{'SPY': 0.495}
2021-10-28,168580.95547791693,2.0,{'SPY': 0.999}
2021-10-29,169366.58915571813,2.0,"{'SPY': 0.5, 'QQQ': 0.499}"
2021-11-01,169801.02625898962,2.0,"{'SPY': 0.499, 'QQQ': 0.499}"
2021-11-02,170498.23029951696,2.0,"{'SPY': 0.499, 'QQQ': 0.499}"
2021-11-03,171921.66395430212,2.0,"{'SPY': 0.498, 'QQQ': 0.5}"
2021-11-04,173428.11210493688,2.0,"{'SPY': 0.496, 'QQQ': 0.502}"
2021-11-05,173809.76380781774,2.0,"{'SPY': 0.497, 'QQQ': 0.502}"
2021-11-08,173834.48711294294,2.0,"{'SPY': 0.335, 'QQQ': 0.334}"
2021-11-09,172676.98158053381,2.0,"{'QQQ': 0.499, 'XLK': 0.501}"
2021-11-10,170189.4375179522,2.0,"{'QQQ': 0.334, 'XLK': 0.5}"
2021-11-11,171083.42109557535,2.0,{'XLK': 0.333}
2021-11-12,171605.18214377778,2.0,"{'IWM': 0.498, 'XLK': 0.336}"
2021-11-15,171059.4708269296,2.0,"{'IWM': 0.498, 'XLK': 0.501}"
2021-11-16,172118.54335958342,2.0,"{'IWM': 0.496, 'XLK': 0.503}"
2021-11-17,170739.40606862883,2.0,"{'IWM': 0.493, 'XLK': 0.505}"
2021-11-18,171243.27836019377,2.0,"{'IWM': 0.49, 'XLK': 0.509}"
2021-11-19,171114.47464162688,2.0,"{'IWM': 0.486, 'XLK': 0.513}"
2021-11-22,169782.1061647592,2.0,"{'IWM': 0.487, 'XLK': 0.511}"
2021-11-23,169401.93377009613,2.0,"{'IWM': 0.488, 'XLK': 0.387}"
2021-11-24,169413.64280833863,2.0,{'XLK': 0.503}
2021-11-26,166364.9250230035,2.0,{'XLK': 0.993}
2021-11-29,170252.03955278778,2.0,{'XLK': 0.854}
2021-11-30,169299.91663273275,2.0,{'XLK': 0.499}
2021-12-01,168144.0121527523,2.0,{'XLK': 0.495}
2021-12-02,170452.97786648982,2.0,{'XLK': 0.995}
2021-12-03,167614.99159939997,2.0,{'XLK': 0.995}
2021-12-06,168632.2885799801,2.0,{'XLK': 0.502}
2021-12-07,171586.7426586544,2.0,{'XLK': 0.51}
2021-12-08,171987.75554470177,2.0,{'XLK': 0.512}
2021-12-09,170319.9206426718,2.0,{'XLK': 0.999}
2021-12-10,173732.78067379972,2.0,{'XLK': 0.999}
2021-12-13,174046.4449881809,2.0,{}
2021-12-14,174046.4449881809,2.0,{}
2021-12-15,174046.4449881809,2.0,{}
2021-12-16,174046.4449881809,2.0,{}
2021-12-17,174046.4449881809,2.0,{}
2021-12-20,174046.4449881809,2.0,{}
2021-12-21,174046.4449881809,2.0,{}
2021-12-22,174046.4449881809,2.0,{}
2021-12-23,174046.4449881809,2.0,{}
2021-12-27,174046.4449881809,2.0,{}
2021-12-28,174046.4449881809,2.0,{}
2021-12-29,174046.4449881809,2.0,{}
2021-12-30,174046.4449881809,2.0,{}
